mes,uf,de_type,freight_id,vehicle,price,price_por_dia,contract_days,encontrou_motorista,qt_atividades_falcon,qt_horas_falcon
2025-02-01,SP,Coleta/Entrega,139629,Truck,260,260.0,1,sim,12.0,1.0
2025-02-01,SP,Coleta/Entrega,139630,Truck,780,260.0,3,sim,5.0,1.0
2025-02-01,PR,Coleta/Entrega,139635,Bitrenzão,750,375.0,2,sim,12.0,2.0
2025-02-01,SP,Ajudante,139637,,150,150.0,1,sim,1.0,1.0
2025-02-01,SP,Coleta/Entrega,139643,Toco,1440,240.0,6,sim,8.0,2.0
2025-02-01,SP,Diária,139665,Carreta,1220,305.0,4,sim,1.0,1.0
2025-02-01,RS,Diária,139673,Carreta,1830,305.0,6,nao,1.0,1.0
2025-02-01,SC,Coleta/Entrega,139674,Truck,1040,260.0,4,sim,11.0,2.0
2025-02-01,SC,Coleta/Entrega,139691,Toco,263,263.0,1,sim,8.0,1.0
2025-02-01,SP,Coleta/Entrega,139700,Toco,1250,178.57142857142858,7,sim,14.0,4.0
2025-02-01,SP,Diária,139705,Truck,1300,260.0,5,sim,1.0,1.0
2025-02-01,SP,Diária,139707,Carreta,2440,305.0,8,sim,7.0,3.0
2025-02-01,SP,Coleta/Entrega,139708,3/4,1105,221.0,5,sim,8.0,1.0
2025-02-01,SP,Coleta/Entrega,139710,Toco,954,238.5,4,sim,35.0,5982.0
2025-02-01,SP,Coleta/Entrega,139711,3/4,1100,220.0,5,sim,30.0,3999.0
2025-02-01,MT,Diária,139713,Carreta,305,305.0,1,sim,1.0,1.0
2025-02-01,SP,Diária,139720,Carreta,1220,305.0,4,sim,20.0,10.0
2025-02-01,SP,Coleta/Entrega,139722,Truck,276,276.0,1,sim,12.0,1.0
2025-02-01,SP,Coleta/Entrega,139726,Truck,539,269.5,2,sim,19.0,1149.0
2025-02-01,SP,Coleta/Entrega,139736,Carreta,305,305.0,1,sim,12.0,1.0
2025-02-01,SP,Coleta/Entrega,139739,Carreta,1555,311.0,5,sim,4.0,1.0
2025-02-01,PR,Coleta/Entrega,139740,Bitrenzão,1500,375.0,4,sim,12.0,2.0
2025-02-01,SP,Coleta/Entrega,139742,Toco,690,230.0,3,sim,12.0,2.0
2025-02-01,SP,Coleta/Entrega,139745,Toco,230,230.0,1,sim,4.0,1.0
2025-02-01,CE,Coleta/Entrega,139750,3/4,880,220.0,4,sim,11.0,2.0
2025-02-01,RJ,Coleta/Entrega,139752,3/4,445,222.5,2,sim,12.0,1.0
2025-02-01,SP,Diária,139757,Carreta,305,305.0,1,sim,7.0,11.0
2025-02-01,MG,Coleta/Entrega,139770,Truck,840,280.0,3,nao,1.0,1.0
2025-02-01,SP,Coleta/Entrega,139774,3/4,3300,253.84615384615384,13,sim,2.0,3.0
2025-02-01,SP,Coleta/Entrega,139779,3/4,225,225.0,1,sim,12.0,2.0
2025-02-01,PR,Coleta/Entrega,139781,3/4,220,220.0,1,nao,5.0,1.0
2025-02-01,SP,Ajudante,139782,,420,140.0,3,nao,7.0,3.0
2025-02-01,SP,Ajudante,139783,,260,130.0,2,sim,6.0,1.0
2025-02-01,SP,Coleta/Entrega,139805,Utilitários,160,160.0,1,nao,7.0,14.0
2025-02-01,SC,Diária,139808,Carreta,2745,305.0,9,sim,13.0,74.0
2025-02-01,RJ,Diária,139844,Truck,546,273.0,2,sim,16.0,13.0
2025-02-01,SP,Ajudante,139847,,560,140.0,4,nao,29.0,1369.0
2025-02-01,SP,Ajudante,139849,,560,93.33333333333333,6,sim,6.0,2.0
2025-02-01,MG,Diária,139854,Truck,3900,260.0,15,sim,13.0,5.0
2025-02-01,SC,Ajudante,139857,,150,150.0,1,sim,24.0,286.0
2025-02-01,SC,Ajudante,139859,,125,125.0,1,nao,3.0,1.0
2025-02-01,SC,Diária,139863,Truck,8118,261.8709677419355,31,sim,13.0,6.0
2025-02-01,SP,Coleta/Entrega,139864,Truck,260,260.0,1,sim,7.0,8.0
2025-02-01,SP,Coleta/Entrega,139866,Truck,260,260.0,1,sim,12.0,147.0
2025-02-01,SP,Ajudante,139868,,120,120.0,1,nao,8.0,3.0
2025-02-01,CE,Diária,139871,Truck,572,286.0,2,sim,10.0,3.0
2025-02-01,PR,Diária,139886,Carreta,610,305.0,2,nao,8.0,4.0
2025-02-01,SP,Coleta/Entrega,139887,3/4,660,220.0,3,sim,2.0,1.0
2025-02-01,SP,Ajudante,139889,,160,160.0,1,sim,9.0,2.0
2025-02-01,SC,Coleta/Entrega,139890,3/4,220,220.0,1,sim,3.0,4.0
2025-02-01,SC,Diária,139899,Truck,1040,260.0,4,sim,5.0,2.0
2025-02-01,SP,Diária,139902,Rodotrem,5135,395.0,13,nao,2.0,1.0
2025-02-01,SP,Coleta/Entrega,139910,3/4,225,225.0,1,sim,2.0,1.0
2025-02-01,SC,Coleta/Entrega,139915,3/4,220,220.0,1,nao,23.0,294.0
2025-02-01,SP,Coleta/Entrega,139924,3/4,9500,243.5897435897436,39,sim,2.0,1.0
2025-02-01,SP,Ajudante,139927,,1700,154.54545454545453,11,nao,16.0,20.0
2025-02-01,SP,Coleta/Entrega,139930,Carreta,305,305.0,1,nao,3.0,1.0
2025-02-01,PR,Diária,139932,Carreta,975,325.0,3,sim,1.0,1.0
2025-02-01,SP,Coleta/Entrega,139937,3/4,225,225.0,1,sim,20.0,50.0
2025-02-01,SP,Coleta/Entrega,139938,Carreta,305,305.0,1,sim,13.0,6.0
2025-02-01,SP,Coleta/Entrega,139939,Carreta,305,305.0,1,nao,5.0,2.0
2025-02-01,SP,Coleta/Entrega,139940,Carreta,305,305.0,1,nao,8.0,5.0
2025-02-01,ES,Diária,139946,Carreta,744,372.0,2,sim,6.0,5.0
2025-02-01,RJ,Diária,139947,Carreta,3965,305.0,13,sim,18.0,1157.0
2025-02-01,SP,Ajudante,139951,,220,220.0,1,sim,4.0,1.0
2025-02-01,SP,Ajudante,139954,,220,220.0,1,sim,4.0,1.0
2025-02-01,SP,Diária,139972,Carreta,372,372.0,1,sim,6.0,4.0
2025-02-01,SP,Diária,139973,Carreta,305,305.0,1,sim,15.0,10.0
2025-02-01,SP,Diária,139978,3/4,240,240.0,1,sim,6.0,2.0
2025-02-01,RS,Diária,139983,Carreta,8845,305.0,29,sim,3.0,1.0
2025-02-01,SP,Coleta/Entrega,139984,Truck,270,270.0,1,sim,3.0,4.0
2025-02-01,RS,Diária,139986,Carreta,3050,305.0,10,sim,4.0,3.0
2025-02-01,RS,Diária,139989,Carreta,5642,313.44444444444446,18,sim,3.0,1.0
2025-02-01,RJ,Diária,139990,Carreta,2600,325.0,8,sim,16.0,40.0
2025-02-01,SC,Diária,139993,Carreta,650,325.0,2,nao,13.0,9.0
2025-02-01,RS,Diária,139994,Carreta,1220,305.0,4,nao,13.0,14.0
2025-02-01,RS,Coleta/Entrega,139999,Bi-Truck,300,300.0,1,sim,18.0,1523.0
2025-02-01,SP,Ajudante,140015,,370,185.0,2,sim,12.0,4.0
2025-02-01,SP,Ajudante,140021,,4625,185.0,25,sim,6.0,2.0
2025-02-01,SP,Diária,140026,Vanderleia,1220,305.0,4,nao,3.0,1.0
2025-02-01,SP,Diária,140029,Carreta,3965,305.0,13,sim,2.0,1.0
2025-02-01,SP,Coleta/Entrega,140031,3/4,660,220.0,3,sim,12.0,4.0
2025-02-01,PR,Coleta/Entrega,140048,Toco,4830,230.0,21,sim,7.0,1.0
2025-02-01,SP,Coleta/Entrega,140059,Utilitários,370,185.0,2,sim,9.0,2.0
2025-02-01,SP,Coleta/Entrega,140064,Truck,2656,265.6,10,sim,12.0,1.0
2025-02-01,MT,Coleta/Entrega,140068,3/4,880,220.0,4,sim,6.0,1.0
2025-02-01,MT,Coleta/Entrega,140069,3/4,1100,366.6666666666667,3,nao,9.0,164.0
2025-02-01,SP,Coleta/Entrega,140071,3/4,518,259.0,2,sim,5.0,1.0
2025-02-01,SC,Ajudante,140076,,150,150.0,1,sim,12.0,193.0
2025-02-01,SP,Coleta/Entrega,140080,3/4,440,220.0,2,sim,12.0,2.0
2025-02-01,SC,Ajudante,140081,,540,180.0,3,sim,2.0,1.0
2025-02-01,SC,Ajudante,140082,,720,180.0,4,nao,5.0,2.0
2025-02-01,SP,Diária,140090,Truck,7540,260.0,29,sim,24.0,13.0
2025-02-01,MG,Diária,140101,Carreta,1020,340.0,3,nao,10.0,2.0
2025-02-01,SP,Diária,140108,Carreta,1830,305.0,6,sim,3.0,1.0
2025-02-01,CE,Ajudante,140109,,150,150.0,1,nao,8.0,2.0
2025-02-01,SP,Diária,140123,Truck,520,260.0,2,sim,5.0,3.0
2025-02-01,PR,Diária,140130,Vanderleia,9150,305.0,30,sim,5.0,1.0
2025-02-01,SP,Ajudante,140134,,120,120.0,1,nao,7.0,2.0
2025-02-01,SP,Coleta/Entrega,140136,Truck,260,260.0,1,sim,7.0,2.0
2025-02-01,SP,Coleta/Entrega,140138,Truck,260,260.0,1,sim,13.0,8.0
2025-02-01,SP,Coleta/Entrega,140141,Truck,260,260.0,1,nao,21.0,12.0
2025-02-01,SP,Diária,140144,Vanderleia,8235,305.0,27,sim,4.0,1.0
2025-02-01,SP,Diária,140146,Carreta,915,305.0,3,sim,12.0,13.0
2025-02-01,SP,Ajudante,140148,,300,150.0,2,sim,10.0,312.0
2025-02-01,SP,Coleta/Entrega,140155,Carreta,305,305.0,1,sim,8.0,8.0
2025-02-01,SP,Coleta/Entrega,140158,Carreta,305,305.0,1,nao,21.0,52.0
2025-02-01,MG,Diária,140165,Carreta,9150,305.0,30,sim,8.0,1712.0
2025-02-01,MT,Ajudante,140171,,450,150.0,3,nao,36.0,27267.0
2025-02-01,SP,Diária,140173,Vanderleia,1220,305.0,4,nao,4.0,13.0
2025-02-01,SP,Coleta/Entrega,140201,3/4,440,220.0,2,sim,21.0,288.0
2025-02-01,SC,Diária,140217,Truck,1040,260.0,4,sim,14.0,22.0
2025-02-01,SP,Coleta/Entrega,140219,Truck,276,276.0,1,sim,4.0,1.0
2025-02-01,MG,Diária,140221,Carreta,4079,313.7692307692308,13,sim,5.0,2.0
2025-02-01,MG,Diária,140226,Carreta,7434,309.75,24,sim,11.0,37.0
2025-02-01,RJ,Coleta/Entrega,140227,Carreta,915,305.0,3,sim,13.0,1.0
2025-02-01,SP,Diária,140228,Carreta,427,427.0,1,nao,5.0,60.0
2025-02-01,SP,Ajudante,140232,,125,125.0,1,sim,2.0,1.0
2025-02-01,SP,Diária,140233,Toco,470,235.0,2,sim,3.0,2.0
2025-02-01,SC,Ajudante,140234,,640,160.0,4,sim,15.0,10.0
2025-02-01,SP,Diária,140244,Carreta,8235,305.0,27,sim,21.0,28.0
2025-02-01,SP,Coleta/Entrega,140245,Utilitários,960,160.0,6,sim,8.0,1.0
2025-02-01,MG,Ajudante,140246,,150,150.0,1,nao,6.0,4.0
2025-02-01,ES,Coleta/Entrega,140249,Toco,460,230.0,2,sim,2.0,1.0
2025-02-01,PR,Diária,140253,Carreta,1625,325.0,5,sim,11.0,3.0
2025-02-01,SP,Ajudante,140260,,150,150.0,1,sim,8.0,1.0
2025-02-01,RS,Diária,140265,Carreta,11050,325.0,34,sim,38.0,15.0
2025-02-01,SC,Coleta/Entrega,140266,Toco,1750,250.0,7,sim,53.0,2353.0
2025-02-01,SP,Coleta/Entrega,140269,3/4,440,220.0,2,nao,8.0,8.0
2025-02-01,RS,Diária,140270,Carreta,610,305.0,2,nao,11.0,10.0
2025-02-01,SP,Coleta/Entrega,140271,Cavalinho,1855,265.0,7,sim,10.0,2.0
2025-02-01,SP,Ajudante,140274,,720,180.0,4,sim,6.0,1.0
2025-02-01,RJ,Coleta/Entrega,140286,Toco,230,230.0,1,sim,8.0,2.0
2025-02-01,RJ,Coleta/Entrega,140288,Toco,460,230.0,2,sim,5.0,1.0
2025-02-01,SP,Ajudante,140299,,140,140.0,1,sim,20.0,5.0
2025-02-01,SP,Coleta/Entrega,140300,Toco,471,235.5,2,sim,12.0,2.0
2025-02-01,SP,Coleta/Entrega,140323,3/4,220,220.0,1,sim,12.0,1.0
2025-02-01,SP,Coleta/Entrega,140328,Truck,270,270.0,1,sim,7.0,13.0
2025-02-01,SP,Diária,140334,Carreta,1525,305.0,5,sim,8.0,5.0
2025-02-01,BA,Coleta/Entrega,140338,Truck,9880,260.0,38,sim,7.0,3.0
2025-02-01,SC,Coleta/Entrega,140346,Carreta,305,305.0,1,nao,10.0,8.0
2025-02-01,PR,Diária,140351,Carreta,3660,305.0,12,sim,6.0,8.0
2025-02-01,SC,Diária,140355,Carreta,610,305.0,2,nao,3.0,1.0
2025-01-01,SC,Diária,140363,Carreta,1525,305.0,5,sim,7.0,1.0
2025-02-01,MS,Diária,140364,Carreta,4575,305.0,15,sim,4.0,1.0
2025-02-01,SP,Diária,140365,Truck,266,266.0,1,nao,4.0,1.0
2025-02-01,MT,Diária,140367,Carreta,1830,305.0,6,sim,4.0,11.0
2025-02-01,SP,Diária,140369,Carreta,671,335.5,2,sim,6.0,2.0
2025-02-01,SP,Diária,140370,Carreta,7625,305.0,25,sim,5.0,1.0
2025-02-01,SP,Diária,140371,Carreta,3965,305.0,13,sim,21.0,15.0
2025-02-01,SP,Ajudante,140372,,420,140.0,3,sim,17.0,1636.0
2025-02-01,PR,Diária,140381,Carreta,1525,305.0,5,sim,6.0,1.0
2025-02-01,RJ,Diária,140389,Carreta,6100,305.0,20,sim,8.0,4.0
2025-02-01,GO,Coleta/Entrega,140393,Toco,5520,190.3448275862069,29,sim,2.0,1.0
2025-02-01,SC,Coleta/Entrega,140395,3/4,220,220.0,1,nao,26.0,141.0
2025-02-01,SC,Coleta/Entrega,140396,3/4,220,220.0,1,sim,5.0,1.0
2025-02-01,PR,Diária,140400,Carreta,610,305.0,2,sim,14.0,4.0
2025-02-01,SP,Ajudante,140402,,240,120.0,2,nao,24.0,66.0
2025-02-01,SP,Ajudante,140404,,135,135.0,1,sim,10.0,3.0
2025-02-01,SP,Ajudante,140405,,135,135.0,1,nao,5.0,62.0
2025-02-01,SP,Coleta/Entrega,140411,Carreta,305,305.0,1,sim,12.0,1.0
2025-02-01,SP,Ajudante,140418,,135,135.0,1,nao,6.0,2.0
2025-02-01,SP,Ajudante,140419,,135,135.0,1,nao,15.0,7.0
2025-02-01,SP,Diária,140423,Carreta,366,366.0,1,nao,8.0,2.0
2025-02-01,SP,Coleta/Entrega,140424,Carreta,366,366.0,1,nao,2.0,1.0
2025-02-01,RS,Diária,140425,Carreta,1220,305.0,4,nao,37.0,2401.0
2025-02-01,RS,Diária,140426,Carreta,2135,305.0,7,nao,13.0,2928.0
2025-02-01,SP,Diária,140429,Carreta,10416,372.0,28,sim,4.0,1.0
2025-02-01,SP,Diária,140438,Carreta,8235,305.0,27,sim,5.0,3.0
2025-02-01,PR,Ajudante,140444,,150,150.0,1,nao,15.0,16.0
2025-02-01,SP,Coleta/Entrega,140445,Carreta,305,305.0,1,sim,2.0,1.0
2025-02-01,SC,Diária,140446,Carreta,4270,305.0,14,sim,19.0,23.0
2025-02-01,SP,Coleta/Entrega,140448,Carreta,915,305.0,3,sim,20.0,15.0
2025-02-01,SP,Ajudante,140451,,750,125.0,6,sim,1.0,1.0
2025-02-01,SC,Diária,140454,Carreta,8250,330.0,25,sim,4.0,32.0
2025-02-01,SP,Coleta/Entrega,140457,Truck,276,276.0,1,sim,4.0,5.0
2025-02-01,SP,Ajudante,140459,,180,180.0,1,nao,7.0,2.0
2025-02-01,SP,Diária,140462,Vanderleia,2440,305.0,8,sim,11.0,5.0
2025-02-01,SP,Coleta/Entrega,140468,Manobrista,1325,265.0,5,nao,25.0,1783.0
2025-02-01,SP,Ajudante,140472,,150,150.0,1,sim,2.0,1.0
2025-02-01,SP,Diária,140475,Truck,533,266.5,2,sim,6.0,2.0
2025-02-01,SP,Ajudante,140477,,320,160.0,2,sim,14.0,175.0
2025-02-01,RJ,Coleta/Entrega,140478,Carreta,2135,305.0,7,nao,10.0,4.0
2025-02-01,SP,Ajudante,140490,,150,150.0,1,sim,10.0,20.0
2025-02-01,SP,Ajudante,140492,,120,120.0,1,sim,5.0,1.0
2025-02-01,SP,Coleta/Entrega,140505,Toco,240,240.0,1,sim,10.0,6.0
2025-02-01,SP,Coleta/Entrega,140507,3/4,231,231.0,1,sim,9.0,3.0
2025-02-01,SP,Coleta/Entrega,140510,Truck,1040,260.0,4,sim,12.0,2.0
2025-02-01,SP,Coleta/Entrega,140524,Truck,260,260.0,1,sim,5.0,1.0
2025-02-01,SP,Coleta/Entrega,140525,Truck,260,260.0,1,sim,30.0,1660.0
2025-02-01,SC,Coleta/Entrega,140530,3/4,676,135.2,5,nao,15.0,4.0
2025-02-01,SP,Coleta/Entrega,140537,3/4,231,231.0,1,sim,8.0,3.0
2025-02-01,SP,Diária,140547,Truck,7800,260.0,30,sim,1.0,1.0
2025-02-01,MS,Diária,140548,Rodotrem,5530,395.0,14,sim,18.0,5.0
2025-02-01,GO,Coleta/Entrega,140549,3/4,220,220.0,1,sim,8.0,2.0
2025-02-01,PB,Diária,140555,Carreta,366,366.0,1,nao,15.0,29.0
2025-02-01,SP,Diária,140557,Carreta,305,305.0,1,nao,5.0,2.0
2025-02-01,GO,Diária,140559,Carreta,5642,296.94736842105266,19,sim,4.0,1.0
2025-02-01,SP,Diária,140561,Carreta,2592,288.0,9,sim,6.0,5.0
2025-02-01,RJ,Diária,140565,Truck,4050,270.0,15,nao,4.0,1.0
2025-02-01,SP,Coleta/Entrega,140566,Toco,230,230.0,1,sim,8.0,2.0
2025-02-01,SP,Diária,140570,Bi-Truck,5670,270.0,21,sim,5.0,4.0
2025-02-01,SC,Diária,140574,Carreta,4950,330.0,15,nao,2.0,30.0
2025-02-01,SC,Diária,140577,Bi-Truck,1890,270.0,7,nao,18.0,8.0
2025-02-01,SP,Coleta/Entrega,140580,Carreta,305,305.0,1,sim,14.0,23.0
2025-02-01,SP,Ajudante,140582,,875,175.0,5,sim,2.0,1.0
2025-02-01,SP,Ajudante,140584,,150,150.0,1,nao,11.0,3.0
2025-02-01,SP,Ajudante,140585,,150,150.0,1,nao,16.0,474.0
2025-02-01,SP,Coleta/Entrega,140634,Truck,260,260.0,1,sim,35.0,160.0
2025-02-01,SP,Coleta/Entrega,140636,Truck,260,260.0,1,sim,6.0,2.0
2025-02-01,SP,Coleta/Entrega,140637,Truck,260,260.0,1,sim,7.0,1.0
2025-02-01,PR,Diária,140653,Truck,799,266.3333333333333,3,nao,35.0,1643.0
2025-02-01,SP,Ajudante,140654,,170,170.0,1,nao,1.0,1.0
2025-02-01,RJ,Coleta/Entrega,140658,Carreta,6100,305.0,20,sim,16.0,5.0
2025-02-01,SP,Ajudante,140669,,600,120.0,5,sim,20.0,96.0
2025-02-01,SP,Coleta/Entrega,140689,Truck,260,260.0,1,sim,16.0,5.0
2025-02-01,SP,Coleta/Entrega,140704,3/4,220,220.0,1,sim,8.0,2.0
2025-02-01,RJ,Coleta/Entrega,140725,Toco,280,280.0,1,nao,14.0,2.0
2025-02-01,RS,Coleta/Entrega,140732,Bitrem,1125,375.0,3,sim,10.0,2.0
2025-02-01,MG,Coleta/Entrega,140734,Bitrenzão,8625,375.0,23,sim,1.0,1.0
2025-02-01,SP,Coleta/Entrega,140738,Utilitários,160,160.0,1,nao,7.0,2.0
2025-02-01,SP,Ajudante,140744,,990,165.0,6,sim,7.0,2.0
2025-02-01,GO,Diária,140747,Carreta,3375,375.0,9,sim,11.0,76.0
2025-02-01,MG,Diária,140753,Carreta,4575,305.0,15,sim,14.0,1444.0
2025-02-01,SP,Ajudante,140758,,120,120.0,1,sim,6.0,8.0
2025-02-01,SP,Coleta/Entrega,140759,Truck,270,270.0,1,nao,6.0,1.0
2025-02-01,SP,Coleta/Entrega,140763,Truck,1820,227.5,8,sim,9.0,5.0
2025-02-01,SP,Coleta/Entrega,140769,3/4,2420,172.85714285714286,14,sim,11.0,4.0
2025-02-01,PR,Coleta/Entrega,140770,Toco,460,230.0,2,sim,2.0,1.0
2025-02-01,PR,Coleta/Entrega,140771,Toco,1380,230.0,6,sim,6.0,11.0
2025-02-01,SP,Coleta/Entrega,140777,Carreta,915,305.0,3,sim,24.0,13.0
2025-02-01,SP,Coleta/Entrega,140778,Truck,2691,299.0,9,sim,14.0,3.0
2025-02-01,MG,Ajudante,140785,,150,150.0,1,nao,4.0,990.0
2025-02-01,SP,Diária,140790,Truck,5460,260.0,21,sim,1.0,1.0
2025-02-01,SP,Ajudante,140794,,520,130.0,4,sim,12.0,16.0
2025-02-01,SP,Coleta/Entrega,140804,Carreta,305,305.0,1,sim,12.0,2.0
2025-02-01,SP,Coleta/Entrega,140808,Utilitários,760,190.0,4,sim,15.0,5.0
2025-02-01,SP,Coleta/Entrega,140815,Utilitários,164,164.0,1,nao,7.0,6.0
2025-02-01,SP,Coleta/Entrega,140817,Utilitários,160,160.0,1,sim,13.0,3.0
2025-02-01,SP,Diária,140824,Carreta,2232,372.0,6,sim,15.0,9.0
2025-02-01,SP,Coleta/Entrega,140831,3/4,220,220.0,1,nao,12.0,2.0
2025-02-01,SP,Ajudante,140851,,320,160.0,2,sim,8.0,3.0
2025-02-01,SP,Ajudante,140880,,600,150.0,4,nao,13.0,166.0
2025-02-01,SP,Coleta/Entrega,140882,Carreta,610,203.33333333333334,3,sim,8.0,3.0
2025-02-01,RJ,Coleta/Entrega,140902,Carreta,1830,305.0,6,nao,18.0,9.0
2025-02-01,PR,Coleta/Entrega,140909,Utilitários,160,160.0,1,nao,3.0,3.0
2025-02-01,SP,Coleta/Entrega,140913,Manobrista,210,210.0,1,sim,9.0,4.0
2025-02-01,SC,Ajudante,140916,,800,100.0,8,sim,14.0,6.0
2025-02-01,PR,Ajudante,140921,,150,150.0,1,nao,22.0,25.0
2025-02-01,PR,Ajudante,140922,,600,150.0,4,nao,10.0,6.0
2025-02-01,MT,Diária,140928,Carreta,5032,296.0,17,sim,1.0,1.0
2025-02-01,SP,Coleta/Entrega,140944,Toco,1150,230.0,5,sim,5.0,5.0
2025-02-01,SP,Diária,140949,Vanderleia,10370,305.0,34,sim,2.0,1.0
2025-02-01,RS,Diária,140955,Carreta,915,305.0,3,sim,1.0,1.0
2025-02-01,SP,Diária,140962,Vanderleia,14487,301.8125,48,sim,4.0,5.0
2025-02-01,PR,Coleta/Entrega,140965,Truck,1560,260.0,6,sim,9.0,4.0
2025-02-01,MG,Diária,140967,Truck,3371,280.9166666666667,12,sim,15.0,7.0
2025-02-01,SP,Ajudante,140972,,555,185.0,3,nao,14.0,3.0
2025-02-01,SC,Coleta/Entrega,140995,Toco,1440,240.0,6,sim,3.0,1.0
2025-02-01,RS,Ajudante,140997,,180,180.0,1,nao,4.0,1.0
2025-02-01,SP,Coleta/Entrega,141000,3/4,220,220.0,1,sim,3.0,1.0
2025-02-01,RS,Diária,141022,Carreta,915,305.0,3,nao,20.0,37.0
2025-02-01,SP,Diária,141029,Carreta,7440,372.0,20,sim,3.0,1.0
2025-02-01,RJ,Coleta/Entrega,141033,Carreta,13115,305.0,43,sim,8.0,6.0
2025-02-01,PR,Coleta/Entrega,141040,Carreta,305,305.0,1,sim,8.0,2.0
2025-02-01,MG,Diária,141043,Vanderleia,610,305.0,2,nao,7.0,6.0
2025-02-01,SP,Diária,141047,Carreta,1300,325.0,4,sim,10.0,5.0
2025-02-01,MG,Ajudante,141066,,300,150.0,2,sim,15.0,22.0
2025-02-01,MG,Ajudante,141070,,600,150.0,4,sim,13.0,330.0
2025-02-01,MG,Ajudante,141071,,600,150.0,4,sim,21.0,4273.0
2025-02-01,MG,Ajudante,141079,,150,150.0,1,sim,21.0,12.0
2025-02-01,SP,Ajudante,141101,,125,125.0,1,sim,12.0,3.0
2025-02-01,SP,Coleta/Entrega,141125,Truck,1300,260.0,5,sim,9.0,2.0
2025-02-01,SP,Diária,141127,Carreta,1525,305.0,5,sim,1.0,1.0
2025-02-01,SP,Coleta/Entrega,141160,3/4,220,220.0,1,nao,25.0,37.0
2025-02-01,SP,Coleta/Entrega,141163,Toco,235,235.0,1,sim,10.0,3.0
2025-02-01,SP,Diária,141166,Carreta,915,305.0,3,sim,10.0,8.0
2025-02-01,SC,Diária,141168,Carreta,3660,305.0,12,sim,4.0,1.0
2025-02-01,PR,Diária,141170,Carreta,3250,325.0,10,sim,5.0,2.0
2025-02-01,SC,Diária,141186,Truck,130,130.0,1,sim,6.0,4.0
2025-02-01,SP,Coleta/Entrega,141192,Carreta,325,325.0,1,nao,24.0,8.0
2025-02-01,PR,Diária,141196,Carreta,1486,371.5,4,sim,13.0,10.0
2025-02-01,SP,Diária,141202,Rodotrem,5625,375.0,15,sim,1.0,1.0
2025-02-01,PA,Diária,141205,Carreta,3812,317.6666666666667,12,sim,1.0,1.0
2025-02-01,SP,Diária,141209,Rodotrem,1312,437.3333333333333,3,sim,6.0,2.0
2025-02-01,SP,Diária,141212,Truck,1495,299.0,5,sim,6.0,3.0
2025-02-01,SP,Coleta/Entrega,141217,Truck,276,276.0,1,sim,11.0,3.0
2025-02-01,RS,Diária,141223,Truck,780,260.0,3,sim,4.0,5.0
2025-02-01,SC,Diária,141227,Truck,1300,260.0,5,sim,29.0,276.0
2025-02-01,SP,Diária,141229,Carreta,372,372.0,1,sim,7.0,3.0
2025-02-01,SP,Ajudante,141236,,150,150.0,1,nao,11.0,9.0
2025-02-01,RS,Ajudante,141252,,510,170.0,3,nao,9.0,363.0
2025-02-01,SP,Diária,141255,Carreta,1860,372.0,5,sim,2.0,1.0
2025-02-01,SP,Diária,141271,Carreta,4575,305.0,15,sim,3.0,1.0
2025-02-01,SC,Diária,141274,Bitrem,10780,385.0,28,sim,13.0,3.0
2025-02-01,SP,Coleta/Entrega,141287,Utilitários,960,160.0,6,nao,3.0,1.0
2025-02-01,RJ,Coleta/Entrega,141292,Toco,2990,199.33333333333334,15,sim,7.0,1.0
2025-02-01,SC,Diária,141306,Bitrem,3305,413.125,8,sim,2.0,1.0
2025-02-01,SP,Diária,141315,Truck,1035,345.0,3,sim,1.0,1.0
2025-02-01,MA,Diária,141318,Carreta,7800,325.0,24,sim,3.0,1.0
2025-02-01,SP,Ajudante,141324,,360,120.0,3,sim,11.0,7.0
2025-02-01,SP,Diária,141325,Carreta,340,340.0,1,nao,4.0,1.0
2025-02-01,SP,Coleta/Entrega,141329,Toco,4784,251.78947368421052,19,sim,13.0,2.0
2025-02-01,SP,Coleta/Entrega,141330,Toco,4784,251.78947368421052,19,sim,8.0,1.0
2025-02-01,MG,Diária,141352,Carreta,305,305.0,1,sim,1.0,1.0
2025-02-01,SP,Coleta/Entrega,141354,Carreta,610,305.0,2,sim,5.0,1.0
2025-02-01,SP,Diária,141363,Toco,3000,250.0,12,nao,9.0,3.0
2025-02-01,SP,Coleta/Entrega,141384,Manobrista,1060,265.0,4,sim,12.0,2.0
2025-02-01,SP,Ajudante,141394,,280,140.0,2,sim,11.0,6.0
2025-02-01,SP,Coleta/Entrega,141397,3/4,220,220.0,1,sim,15.0,92.0
2025-02-01,PR,Diária,141403,Carreta,2925,417.85714285714283,7,sim,14.0,15.0
2025-02-01,SP,Coleta/Entrega,141420,Toco,920,230.0,4,sim,12.0,2.0
2025-02-01,SC,Ajudante,141421,,360,180.0,2,sim,2.0,1.0
2025-02-01,MG,Diária,141424,Bitrenzão,6815,400.88235294117646,17,sim,9.0,2.0
2025-02-01,SP,Diária,141425,Carreta,701,350.5,2,sim,7.0,3.0
2025-02-01,SP,Coleta/Entrega,141429,Truck,780,260.0,3,nao,8.0,2.0
2025-02-01,SP,Coleta/Entrega,141433,Truck,520,260.0,2,sim,12.0,3.0
2025-02-01,SP,Diária,141436,Carreta,9455,305.0,31,sim,4.0,2.0
